Date,Open,High,Low,Close,Adj Close,Volume
2018-08-29,114.160004,114.209999,113.849998,114.199997,114.199997,5616300
2018-08-30,113.919998,113.930000,113.239998,113.639999,113.639999,5431600
2018-08-31,113.720001,114.059998,113.440002,113.510002,113.510002,5048700
2018-09-04,112.750000,113.070000,112.610001,112.930000,112.930000,6617500
2018-09-05,113.360001,113.440002,113.120003,113.320000,113.320000,4459200
2018-09-06,113.889999,114.260002,113.279999,113.540001,113.540001,4784700
2018-09-07,113.260002,113.599998,112.970001,113.230003,113.230003,3714000
2018-09-10,113.260002,113.430000,113.000000,113.150002,113.150002,2316500
2018-09-11,112.650002,113.370003,112.419998,113.220001,113.220001,3791300
2018-09-12,113.120003,114.389999,113.059998,114.169998,114.169998,6315900
2018-09-13,114.720001,114.779999,113.580002,113.760002,113.760002,5635900
2018-09-14,113.790001,113.900002,112.910004,113.019997,113.019997,5375600
2018-09-17,113.599998,114.029999,113.550003,113.610001,113.610001,4727300
2018-09-18,113.790001,113.910004,113.279999,113.440002,113.440002,4737800
2018-09-19,113.940002,114.150002,113.680000,113.879997,113.879997,4223200
2018-09-20,114.209999,114.370003,113.860001,114.269997,114.269997,4384200
2018-09-21,112.870003,113.680000,112.790001,113.489998,113.489998,6831400
2018-09-24,113.680000,113.959999,113.430000,113.470001,113.470001,4435300
2018-09-25,113.750000,113.889999,113.570000,113.650002,113.650002,3004800
2018-09-26,113.110001,113.599998,112.660004,113.050003,113.050003,8297300
2018-09-27,112.099998,112.419998,111.849998,112.050003,112.050003,7683400
2018-09-28,112.160004,113.000000,112.070000,112.760002,112.760002,6020600
2018-10-01,112.400002,112.620003,112.150002,112.570000,112.570000,3892600
2018-10-02,113.699997,114.330002,113.610001,113.870003,113.870003,10776700
2018-10-03,113.870003,114.050003,113.260002,113.419998,113.419998,6674500
2018-10-04,113.830002,114.190002,113.260002,113.480003,113.480003,6616200
2018-10-05,113.809998,114.099998,113.570000,113.800003,113.800003,7994400
2018-10-08,112.250000,112.589996,111.900002,112.540001,112.540001,12111600
2018-10-09,112.370003,112.669998,111.970001,112.599998,112.599998,8352300
2018-10-10,112.470001,112.959999,112.250000,112.879997,112.879997,10571300
2018-10-11,114.199997,116.040001,114.089996,115.779999,115.779999,26810900
2018-10-12,115.580002,115.709999,115.080002,115.230003,115.230003,12939300
2018-10-15,116.120003,116.529999,115.889999,116.000000,116.000000,11828400
2018-10-16,116.489998,116.599998,115.800003,115.800003,115.800003,9531800
2018-10-17,115.889999,116.330002,115.680000,115.790001,115.790001,7078600
2018-10-18,115.830002,116.410004,115.629997,115.919998,115.919998,7964100
2018-10-19,116.230003,116.239998,115.959999,116.010002,116.010002,7453900
2018-10-22,115.570000,115.779999,115.430000,115.709999,115.709999,5200500
2018-10-23,117.160004,117.250000,116.330002,116.389999,116.389999,12704200
2018-10-24,116.379997,116.720001,116.110001,116.660004,116.660004,8563300
2018-10-25,116.580002,116.730003,116.190002,116.400002,116.400002,8303500
2018-10-26,116.830002,117.650002,116.459999,116.769997,116.769997,15733100
2018-10-29,116.410004,116.540001,115.839996,116.309998,116.309998,8732500
2018-10-30,115.849998,116.040001,115.639999,115.800003,115.800003,7233300
2018-10-31,114.889999,115.169998,114.660004,115.150002,115.150002,11409300
2018-11-01,116.330002,117.070000,116.180000,116.629997,116.629997,13662900
2018-11-02,116.610001,116.980003,116.389999,116.650002,116.650002,8796900
2018-11-05,116.279999,116.669998,116.230003,116.370003,116.370003,6291500
2018-11-06,116.440002,116.529999,115.739998,116.040001,116.040001,7270800
2018-11-07,116.260002,116.349998,115.900002,116.029999,116.029999,8392100
2018-11-08,115.769997,116.150002,115.500000,115.779999,115.779999,7638800
2018-11-09,114.599998,114.750000,114.139999,114.480003,114.480003,14159200
2018-11-12,114.010002,114.050003,113.580002,113.660004,113.660004,7498600
2018-11-13,113.720001,113.930000,113.419998,113.699997,113.699997,9309000
2018-11-14,113.529999,115.059998,113.459999,114.639999,114.639999,13950200
2018-11-15,114.830002,114.989998,114.559998,114.769997,114.769997,8910600
2018-11-16,115.830002,115.879997,115.370003,115.620003,115.620003,8577000
2018-11-19,115.449997,115.919998,115.370003,115.669998,115.669998,8508300
2018-11-20,115.940002,115.949997,115.370003,115.669998,115.669998,9075100
2018-11-21,115.940002,116.349998,115.860001,115.860001,115.860001,8834200
2018-11-23,115.760002,115.879997,115.589996,115.769997,115.769997,3726600
2018-11-26,115.839996,115.870003,115.529999,115.639999,115.639999,4018600
2018-11-27,115.550003,115.629997,114.599998,114.949997,114.949997,9671100
2018-11-28,114.760002,116.070000,114.589996,115.379997,115.379997,13788800
2018-11-29,115.970001,116.239998,115.559998,115.739998,115.739998,6479300
2018-11-30,115.419998,115.660004,115.040001,115.540001,115.540001,8169600
2018-12-03,116.599998,116.769997,116.300003,116.410004,116.410004,8469500
2018-12-04,117.370003,117.389999,116.930000,117.120003,117.120003,7186100
2018-12-06,117.379997,117.690002,116.919998,117.139999,117.139999,9267600
2018-12-07,117.620003,118.230003,117.540001,118.089996,118.089996,10402900
2018-12-10,117.699997,117.940002,117.419998,117.680000,117.680000,8117900
2018-12-11,117.669998,117.889999,117.349998,117.540001,117.540001,6395400
2018-12-12,117.699997,117.949997,117.610001,117.790001,117.790001,4136800
2018-12-13,117.540001,117.620003,117.260002,117.529999,117.529999,4131800
2018-12-14,116.629997,117.300003,116.580002,117.059998,117.059998,7501700
2018-12-17,117.370003,118.029999,117.349998,117.870003,117.870003,8454900
2018-12-18,117.849998,118.199997,117.809998,118.150002,118.150002,7542900
2018-12-19,118.239998,118.959999,117.400002,117.430000,117.430000,13827500
2018-12-20,119.110001,119.739998,118.680000,119.239998,119.239998,18615100
2018-12-21,119.190002,119.250000,118.570000,118.720001,118.720001,13629800
2018-12-24,119.570000,120.139999,119.570000,120.019997,120.019997,9736400
2018-12-26,120.620003,121.000000,119.570000,119.660004,119.660004,14293500
2018-12-27,120.570000,120.900002,120.139999,120.570000,120.570000,11874400
2018-12-28,120.800003,121.080002,120.720001,121.059998,121.059998,6864700
2018-12-31,120.980003,121.260002,120.830002,121.250000,121.250000,8449400
2019-01-02,121.349998,121.750000,120.879997,121.330002,121.330002,12776200
2019-01-03,121.779999,122.459999,121.730003,122.430000,122.430000,15440800
2019-01-04,121.320000,121.599998,120.690002,121.440002,121.440002,13334000
2019-01-07,122.160004,122.220001,121.570000,121.860001,121.860001,7473600
2019-01-08,121.150002,121.709999,121.059998,121.529999,121.529999,7643100
2019-01-09,121.449997,122.339996,121.440002,122.309998,122.309998,10555900
2019-01-10,121.980003,122.180000,121.570000,121.589996,121.589996,6672000
2019-01-11,121.739998,122.050003,121.660004,121.800003,121.800003,8622400
2019-01-14,122.150002,122.239998,121.870003,122.089996,122.089996,6477100
2019-01-15,122.279999,122.379997,121.620003,121.879997,121.879997,7512500
2019-01-16,122.040001,122.440002,122.019997,122.269997,122.269997,6878100
2019-01-17,122.029999,122.260002,121.809998,122.110001,122.110001,8558500
2019-01-18,121.230003,121.519997,121.019997,121.019997,121.019997,10896000
2019-01-22,121.180000,121.500000,120.900002,121.449997,121.449997,7896500
2019-01-23,120.959999,121.540001,120.860001,121.279999,121.279999,5224900
2019-01-24,121.160004,121.360001,120.919998,121.089996,121.089996,5662500
2019-01-25,122.019997,122.910004,122.019997,122.860001,122.860001,11103300
2019-01-28,122.750000,123.290001,122.720001,123.290001,123.290001,8522200
2019-01-29,123.709999,124.000000,123.459999,123.980003,123.980003,11610200
2019-01-30,123.910004,125.070000,123.699997,124.690002,124.690002,12104000
2019-01-31,125.180000,125.230003,124.620003,124.750000,124.750000,10209500
2019-02-01,124.889999,125.050003,124.370003,124.500000,124.500000,12485500
2019-02-04,123.989998,124.290001,123.820000,123.959999,123.959999,6878900
2019-02-05,124.290001,124.419998,124.050003,124.279999,124.279999,6291100
2019-02-06,124.160004,124.190002,123.400002,123.440002,123.440002,6595100
2019-02-07,123.800003,123.949997,123.440002,123.739998,123.739998,5935500
2019-02-08,124.050003,124.330002,123.980003,124.209999,124.209999,4235200
2019-02-11,123.190002,123.820000,123.190002,123.599998,123.599998,4821800
2019-02-12,123.959999,124.029999,123.610001,123.860001,123.860001,4271900
2019-02-13,123.839996,124.550003,123.309998,123.370003,123.370003,7640500
2019-02-14,123.839996,124.199997,123.529999,124.059998,124.059998,6276500
2019-02-15,124.589996,125.000000,124.180000,124.800003,124.800003,12190100
2019-02-19,125.980003,126.790001,125.930000,126.699997,126.699997,15614000
2019-02-20,127.000000,127.209999,126.309998,126.480003,126.480003,8889700
2019-02-21,126.150002,126.220001,125.050003,125.050003,125.050003,8634600
2019-02-22,125.529999,125.949997,125.389999,125.500000,125.500000,5439400
2019-02-25,125.779999,125.900002,125.230003,125.370003,125.370003,4882600
2019-02-26,125.330002,125.620003,125.050003,125.580002,125.580002,5153200
2019-02-27,125.169998,125.230003,124.400002,124.690002,124.690002,7935600
2019-02-28,124.709999,124.709999,123.980003,123.989998,123.989998,7811700
2019-03-01,123.480003,123.959999,121.870003,121.879997,121.879997,16411700
2019-03-04,121.559998,121.849998,121.180000,121.559998,121.559998,10272600
2019-03-05,121.379997,121.730003,121.029999,121.720001,121.720001,7120100
2019-03-06,121.430000,121.639999,121.260002,121.610001,121.610001,4820400
2019-03-07,121.269997,121.709999,121.180000,121.510002,121.510002,6088800
2019-03-08,122.699997,122.889999,122.370003,122.839996,122.839996,10427700
2019-03-11,122.519997,122.540001,121.919998,122.239998,122.239998,6708700
2019-03-12,122.540001,123.029999,122.400002,122.980003,122.980003,6289900
2019-03-13,123.559998,123.879997,123.430000,123.839996,123.839996,7377300
2019-03-14,122.330002,122.550003,122.120003,122.410004,122.410004,6778200
2019-03-15,123.059998,123.400002,122.910004,122.970001,122.970001,9412000
2019-03-18,123.300003,123.400002,122.889999,123.040001,123.040001,7783200
2019-03-19,123.720001,123.790001,123.339996,123.379997,123.379997,6558700
2019-03-20,123.660004,124.419998,122.650002,124.180000,124.180000,11304900
2019-03-21,124.360001,124.370003,123.110001,123.680000,123.680000,7739800
2019-03-22,123.930000,124.220001,123.730003,123.970001,123.970001,5874000
2019-03-25,124.559998,125.110001,124.480003,124.919998,124.919998,7288300
2019-03-26,124.480003,124.510002,124.070000,124.300003,124.300003,5056100
2019-03-27,124.349998,124.379997,123.559998,123.650002,123.650002,6595000
2019-03-28,122.279999,122.360001,121.709999,121.900002,121.900002,11878300
2019-03-29,122.639999,122.750000,122.010002,122.010002,122.010002,7093900
2019-04-01,122.400002,122.430000,121.459999,121.529999,121.529999,13560000
2019-04-02,121.720001,122.010002,121.680000,121.980003,121.980003,4475000
2019-04-03,121.730003,122.010002,121.680000,121.800003,121.800003,6152700
2019-04-04,121.099998,122.239998,120.959999,122.110001,122.110001,7508400
2019-04-05,121.879997,122.129997,121.660004,121.980003,121.980003,5114500
2019-04-08,122.970001,123.019997,122.400002,122.510002,122.510002,4270800
2019-04-09,123.260002,123.349998,123.029999,123.150002,123.150002,4648400
2019-04-10,123.220001,123.769997,123.190002,123.529999,123.529999,6344800
2019-04-11,122.540001,122.750000,121.790001,121.949997,121.949997,11694500
2019-04-12,121.959999,122.309998,121.800003,121.830002,121.830002,5272800
2019-04-15,121.199997,121.820000,121.099998,121.599998,121.599998,4252400
2019-04-16,120.379997,120.629997,120.190002,120.510002,120.510002,10097800
2019-04-17,120.459999,120.510002,120.199997,120.279999,120.279999,4693900
2019-04-18,120.239998,120.540001,120.150002,120.370003,120.370003,4090400
2019-04-22,120.459999,120.500000,120.269997,120.370003,120.370003,2250900
2019-04-23,119.669998,120.199997,119.550003,120.120003,120.120003,5574800
2019-04-24,120.059998,120.720001,120.040001,120.470001,120.470001,4173000
2019-04-25,120.720001,121.099998,120.500000,120.570000,120.570000,4836900
2019-04-26,121.260002,121.669998,121.220001,121.370003,121.370003,6022700
2019-04-29,120.879997,120.910004,120.669998,120.830002,120.830002,4469300
2019-04-30,120.889999,121.360001,120.849998,121.199997,121.199997,4758600
2019-05-01,121.029999,121.550003,120.180000,120.400002,120.400002,12331800
2019-05-02,119.690002,120.110001,119.540001,119.940002,119.940002,6759600
2019-05-03,120.559998,121.080002,120.480003,120.650002,120.650002,8414400
2019-05-06,120.610001,121.120003,120.540001,120.809998,120.809998,3479600
2019-05-07,121.019997,121.419998,120.910004,121.209999,121.209999,4010700
2019-05-08,121.540001,121.540001,120.769997,120.910004,120.910004,4178800
2019-05-09,120.959999,121.620003,120.860001,121.199997,121.199997,5015500
2019-05-10,121.410004,121.730003,121.300003,121.430000,121.430000,4586000
2019-05-13,122.629997,122.849998,122.330002,122.669998,122.669998,11130900
2019-05-14,122.599998,122.660004,122.120003,122.459999,122.459999,5556000
2019-05-15,122.709999,122.769997,122.220001,122.389999,122.389999,10299000
2019-05-16,122.029999,122.070000,121.190002,121.510002,121.510002,6349400
2019-05-17,121.029999,121.059998,120.330002,120.650002,120.650002,6589300
2019-05-20,120.510002,120.739998,120.419998,120.639999,120.639999,4345800
2019-05-21,120.080002,120.360001,119.830002,120.360001,120.360001,3845600
2019-05-22,120.349998,120.500000,120.190002,120.239998,120.239998,3741800
2019-05-23,120.820000,121.519997,120.769997,121.169998,121.169998,6054600
2019-05-24,121.129997,121.309998,120.889999,121.300003,121.300003,2324700
2019-05-28,120.800003,120.839996,120.459999,120.830002,120.830002,4303500
2019-05-29,121.110001,121.260002,120.750000,120.870003,120.870003,4133200
2019-05-30,120.959999,121.690002,120.800003,121.690002,121.690002,7757000
2019-05-31,122.550003,123.400002,122.320000,123.330002,123.330002,15367000
2019-06-03,124.089996,125.339996,123.900002,125.110001,125.110001,14173600
2019-06-04,124.879997,125.419998,124.610001,125.150002,125.150002,7997100
2019-06-05,126.180000,126.370003,125.239998,125.470001,125.470001,7637900
2019-06-06,125.930000,126.449997,125.800003,125.879997,125.879997,5551800
2019-06-07,126.790001,127.250000,126.320000,126.589996,126.589996,8145900
2019-06-10,125.459999,125.529999,125.070000,125.330002,125.330002,5410000
2019-06-11,124.940002,125.400002,124.879997,125.180000,125.180000,4757800
2019-06-12,125.599998,126.199997,125.559998,125.830002,125.830002,5744500
2019-06-13,126.029999,126.769997,125.959999,126.599998,126.599998,5374800
2019-06-14,127.209999,127.629997,126.260002,126.559998,126.559998,9226100
2019-06-17,126.699997,126.769997,126.169998,126.480003,126.480003,4763300
2019-06-18,127.580002,127.750000,126.389999,127.120003,127.120003,10309600
2019-06-19,126.769997,127.989998,126.699997,127.889999,127.889999,11660600
2019-06-20,130.410004,131.490005,130.190002,131.110001,131.110001,18636300
2019-06-21,131.770004,132.169998,131.070007,131.979996,131.979996,15068000
2019-06-24,132.770004,134.039993,132.580002,133.940002,133.940002,17851800
2019-06-25,134.899994,135.550003,133.210007,134.199997,134.199997,24772200
2019-06-26,132.990005,133.550003,132.410004,132.970001,132.970001,12016400
2019-06-27,132.380005,132.970001,132.259995,132.839996,132.839996,8412800
2019-06-28,133.050003,133.339996,132.610001,133.199997,133.199997,8077000
2019-07-01,131.559998,131.759995,130.550003,130.619995,130.619995,13369800
2019-07-02,131.270004,133.630005,131.160004,133.410004,133.410004,13282100
2019-07-03,133.610001,134.100006,133.229996,133.630005,133.630005,6351500
2019-07-05,131.460007,132.320007,130.809998,132.139999,132.139999,11536600
2019-07-08,132.179993,132.339996,131.279999,131.289993,131.289993,8028900
2019-07-09,131.429993,132.100006,131.160004,131.750000,131.750000,6633400
2019-07-10,132.940002,133.869995,132.350006,133.830002,133.830002,13920600
2019-07-11,133.580002,133.699997,132.410004,132.699997,132.699997,7535100
2019-07-12,132.889999,133.690002,132.529999,133.529999,133.529999,6309500
2019-07-15,133.179993,133.529999,132.809998,133.529999,133.529999,4026600
2019-07-16,133.179993,133.300003,132.130005,132.399994,132.399994,7966000
2019-07-17,133.000000,134.600006,132.889999,134.580002,134.580002,11288300
2019-07-18,133.830002,136.630005,133.610001,136.479996,136.479996,18466500
2019-07-19,135.449997,136.029999,133.970001,134.470001,134.470001,18079200
2019-07-22,134.559998,134.820007,134.320007,134.449997,134.449997,7570400
2019-07-23,134.429993,134.949997,133.559998,133.690002,133.690002,9981400
2019-07-24,134.589996,134.839996,133.979996,134.369995,134.369995,6715200
2019-07-25,134.240005,134.279999,133.089996,133.419998,133.419998,11708200
2019-07-26,134.240005,134.289993,133.589996,133.639999,133.639999,6249900
2019-07-29,134.059998,134.729996,133.440002,134.529999,134.529999,9162400
2019-07-30,134.759995,135.179993,134.410004,134.979996,134.979996,9458700
2019-07-31,135.029999,135.419998,133.020004,133.210007,133.210007,18797200
2019-08-01,132.419998,136.429993,132.309998,136.410004,136.410004,27719800
2019-08-02,135.389999,136.600006,135.369995,135.889999,135.889999,13753200
2019-08-05,137.929993,138.639999,137.050003,137.789993,137.789993,17519800
2019-08-06,138.330002,139.029999,138.009995,138.910004,138.910004,9471200
2019-08-07,141.279999,142.470001,140.880005,141.020004,141.020004,26671100
2019-08-08,140.899994,142.369995,140.710007,141.729996,141.729996,13108600
2019-08-09,141.279999,142.029999,140.960007,141.259995,141.259995,9485900
2019-08-12,141.669998,143.380005,141.639999,142.630005,142.630005,15264000
2019-08-13,143.169998,143.289993,139.350006,141.779999,141.779999,29842800
2019-08-14,142.899994,143.750000,142.050003,142.750000,142.750000,20672900
2019-08-15,142.960007,144.020004,142.610001,143.699997,143.699997,13467800
2019-08-16,142.750000,143.130005,141.800003,142.779999,142.779999,11728800
2019-08-19,141.330002,141.789993,140.850006,141.110001,141.110001,10552700
2019-08-20,141.770004,142.259995,141.600006,142.210007,142.210007,7478500
2019-08-21,141.619995,142.169998,141.460007,141.759995,141.759995,8114700
2019-08-22,141.389999,141.899994,141.169998,141.399994,141.399994,6846500
2019-08-23,141.839996,144.330002,141.639999,144.169998,144.169998,20282200
2019-08-26,144.350006,144.970001,143.910004,144.190002,144.190002,12195800
2019-08-27,144.300003,145.679993,144.270004,145.570007,145.570007,12844100
2019-08-28,145.389999,145.679993,144.639999,145.160004,145.160004,11452400
2019-08-29,145.399994,145.490005,143.279999,144.119995,144.119995,14762500
2019-08-30,143.839996,144.880005,143.020004,143.750000,143.750000,9642200
2019-09-03,144.960007,146.130005,144.740005,145.750000,145.750000,15615200
2019-09-04,145.539993,146.820007,145.500000,146.660004,146.660004,11285900
2019-09-05,144.979996,145.009995,142.000000,143.139999,143.139999,20293200
2019-09-06,143.639999,144.059998,141.860001,141.919998,141.919998,14175200
2019-09-09,142.369995,142.460007,141.179993,141.389999,141.389999,11323800
2019-09-10,141.229996,141.529999,140.160004,140.179993,140.179993,12629200
2019-09-11,140.339996,141.259995,140.279999,141.029999,141.029999,7453000
2019-09-12,142.679993,143.100006,141.110001,141.320007,141.320007,12673700
2019-09-13,141.729996,141.990005,140.059998,140.149994,140.149994,13451700
2019-09-16,141.600006,142.050003,141.020004,141.320007,141.320007,8094600
2019-09-17,141.820007,142.110001,141.220001,141.600006,141.600006,7010200
2019-09-18,141.929993,142.529999,139.809998,140.710007,140.710007,15026300
2019-09-19,141.570007,141.740005,141.089996,141.279999,141.279999,8057400
2019-09-20,141.610001,143.029999,141.460007,142.949997,142.949997,12110000
2019-09-23,143.220001,143.940002,143.070007,143.750000,143.750000,9006500
2019-09-24,143.210007,144.770004,142.880005,144.509995,144.509995,10576300
2019-09-25,144.080002,144.289993,141.440002,141.830002,141.830002,11648400
2019-09-26,142.190002,142.570007,141.559998,141.789993,141.789993,7984600
2019-09-27,140.350006,141.679993,140.160004,141.059998,141.059998,9804200
2019-09-30,139.770004,140.210007,138.029999,138.869995,138.869995,15459100
2019-10-01,138.070007,140.190002,137.800003,139.630005,139.630005,12476200
2019-10-02,140.789993,141.880005,140.460007,141.259995,141.259995,11914300
2019-10-03,141.360001,143.250000,141.289993,141.899994,141.899994,12396100
2019-10-04,141.479996,142.309998,141.139999,141.899994,141.899994,9651000
2019-10-07,141.160004,141.770004,140.240005,140.690002,140.690002,6127200
2019-10-08,142.029999,142.289993,141.169998,141.919998,141.919998,10428900
2019-10-09,142.160004,142.580002,141.619995,142.050003,142.050003,6927700
2019-10-10,141.589996,141.660004,140.580002,140.809998,140.809998,9301700
2019-10-11,139.970001,140.190002,138.910004,140.029999,140.029999,11333400
2019-10-14,140.449997,140.820007,140.339996,140.589996,140.589996,4006700
2019-10-15,140.270004,140.300003,139.210007,139.610001,139.610001,9128300
2019-10-16,140.139999,140.529999,139.699997,140.410004,140.410004,10330300
2019-10-17,140.500000,141.119995,140.419998,140.610001,140.610001,6131000
2019-10-18,140.500000,140.710007,140.320007,140.460007,140.460007,6416100
2019-10-21,140.720001,140.759995,139.600006,139.789993,139.789993,8306200
2019-10-22,140.130005,140.300003,139.720001,140.199997,140.199997,3879700
2019-10-23,140.589996,141.000000,140.500000,140.529999,140.529999,4155300
2019-10-24,141.020004,141.740005,140.929993,141.529999,141.529999,6174800
2019-10-25,142.789993,142.830002,141.399994,141.860001,141.860001,6011500
2019-10-28,141.250000,141.250000,140.399994,140.639999,140.639999,5441600
2019-10-29,140.000000,140.630005,139.779999,140.250000,140.250000,3835100
2019-10-30,140.539993,141.039993,139.550003,141.020004,141.020004,6992900
2019-10-31,141.979996,142.690002,141.889999,142.429993,142.429993,7050900
2019-11-01,142.210007,142.899994,142.009995,142.559998,142.559998,8090000
2019-11-04,142.259995,142.449997,141.740005,142.149994,142.149994,4740300
2019-11-05,140.649994,140.889999,139.380005,139.850006,139.850006,11782300
2019-11-06,140.119995,140.789993,140.000000,140.449997,140.449997,6416500
2019-11-07,140.110001,140.199997,137.600006,138.270004,138.270004,15214200
2019-11-08,137.729996,138.330002,137.389999,137.389999,137.389999,10377400
2019-11-11,137.610001,137.789993,136.440002,137.059998,137.059998,7037300
2019-11-12,137.029999,137.589996,136.190002,137.429993,137.429993,6448600
2019-11-13,137.800003,138.220001,137.639999,137.979996,137.979996,8776000
2019-11-14,138.389999,138.940002,137.869995,138.559998,138.559998,5220500
2019-11-15,138.029999,138.419998,137.970001,138.210007,138.210007,10106700
2019-11-18,138.440002,138.850006,138.300003,138.619995,138.619995,5717900
2019-11-19,138.130005,138.970001,138.130005,138.690002,138.690002,4824400
2019-11-20,138.529999,139.000000,138.100006,138.759995,138.759995,6892100
2019-11-21,138.389999,138.559998,137.770004,138.000000,138.000000,4197200
2019-11-22,138.369995,138.460007,137.660004,137.740005,137.740005,3620300
2019-11-25,137.320007,137.619995,136.990005,137.080002,137.080002,6415800
2019-11-26,136.979996,137.800003,136.580002,137.740005,137.740005,4724400
2019-11-27,137.029999,137.210007,136.830002,137.009995,137.009995,4111000
2019-11-29,137.100006,138.130005,137.080002,137.860001,137.860001,4516400
2019-12-02,137.320007,138.089996,137.300003,137.789993,137.789993,8274700
2019-12-03,139.039993,139.570007,138.970001,139.110001,139.110001,8481700
2019-12-04,139.160004,139.169998,138.589996,138.919998,138.919998,6322300
2019-12-05,138.800003,139.449997,138.789993,139.000000,139.000000,5671500
2019-12-06,137.759995,137.830002,137.399994,137.619995,137.619995,8714500
2019-12-09,137.800003,137.809998,137.449997,137.580002,137.580002,2711600
2019-12-10,138.250000,138.330002,137.740005,137.970001,137.970001,3240800
2019-12-11,138.199997,139.300003,138.119995,138.919998,138.919998,6097500
2019-12-12,139.779999,139.850006,137.880005,138.429993,138.429993,8815100
2019-12-13,138.520004,139.210007,137.979996,139.050003,139.050003,6964300
2019-12-16,139.199997,139.389999,138.800003,139.039993,139.039993,4646100
2019-12-17,139.020004,139.300003,138.850006,139.009995,139.009995,4287500
2019-12-18,138.860001,139.250000,138.809998,139.020004,139.020004,3607600
2019-12-19,139.039993,139.550003,138.869995,139.380005,139.380005,4975000
2019-12-20,139.369995,139.520004,138.979996,139.520004,139.520004,4463900
2019-12-23,139.529999,139.960007,139.529999,139.949997,139.949997,5180900
2019-12-24,140.440002,141.330002,140.429993,141.270004,141.270004,5303700
2019-12-26,142.059998,142.470001,141.910004,142.380005,142.380005,8342500
2019-12-27,142.259995,142.729996,142.169998,142.330002,142.330002,5119900
2019-12-30,142.559998,142.800003,142.460007,142.630005,142.630005,4810600
2019-12-31,143.309998,143.600006,142.800003,142.899994,142.899994,5313500
2020-01-02,143.860001,144.210007,143.399994,143.949997,143.949997,7733800
2020-01-03,145.750000,146.320007,145.399994,145.860001,145.860001,12272800
2020-01-06,148.440002,148.479996,146.949997,147.389999,147.389999,14403300
2020-01-07,147.570007,148.139999,147.429993,147.970001,147.970001,7978500
2020-01-08,148.490005,148.610001,146.139999,146.860001,146.860001,22248500
2020-01-09,146.070007,146.410004,145.440002,146.029999,146.029999,10292300
2020-01-10,146.220001,146.990005,146.169998,146.910004,146.910004,6183300
2020-01-13,146.350006,146.380005,145.779999,145.820007,145.820007,7593800
2020-01-14,145.419998,145.809998,145.080002,145.690002,145.690002,6589700
2020-01-15,146.210007,146.729996,145.820007,146.539993,146.539993,6510000
2020-01-16,146.270004,146.470001,145.759995,146.309998,146.309998,6069100
2020-01-17,146.509995,146.990005,146.309998,146.580002,146.580002,11121100
2020-01-21,145.770004,146.860001,145.550003,146.740005,146.740005,6086100
2020-01-22,146.679993,146.809998,146.380005,146.789993,146.789993,4778200
2020-01-23,147.000000,147.619995,146.619995,147.119995,147.119995,8419800
2020-01-24,146.899994,148.380005,146.889999,147.979996,147.979996,9919900
2020-01-27,149.240005,149.320007,148.460007,148.990005,148.990005,9988100
2020-01-28,148.360001,148.559998,147.529999,147.660004,147.660004,7543100
2020-01-29,147.699997,148.559998,147.610001,148.460007,148.460007,5013100
2020-01-30,148.690002,149.309998,148.009995,148.470001,148.470001,9119500
2020-01-31,148.880005,149.679993,148.809998,149.330002,149.330002,14781500
2020-02-03,148.660004,148.779999,147.679993,148.360001,148.360001,9115100
2020-02-04,146.970001,147.029999,145.800003,146.429993,146.429993,10525600
2020-02-05,146.380005,146.809998,146.160004,146.610001,146.610001,6160700
2020-02-06,147.279999,147.630005,147.000000,147.399994,147.399994,4819800
2020-02-07,147.830002,148.179993,147.339996,147.789993,147.789993,6379300
2020-02-10,148.210007,148.449997,147.910004,148.169998,148.169998,5793600
2020-02-11,148.029999,148.160004,147.009995,147.660004,147.660004,5179400
2020-02-12,147.419998,147.809998,147.160004,147.539993,147.539993,5040600
2020-02-13,148.240005,148.580002,147.949997,148.380005,148.380005,7082100
2020-02-14,148.740005,149.130005,148.630005,149.000000,149.000000,5345400
2020-02-18,149.880005,151.089996,149.470001,150.910004,150.910004,11524900
2020-02-19,151.000000,151.820007,150.820007,151.789993,151.789993,9269800
2020-02-20,152.000000,152.830002,151.949997,152.410004,152.410004,8457300
2020-02-21,154.429993,155.220001,154.179993,154.699997,154.699997,16344500
2020-02-24,158.500000,158.529999,155.360001,156.089996,156.089996,27171000
2020-02-25,155.119995,156.080002,152.910004,153.300003,153.300003,28091500
2020-02-26,153.820007,155.279999,152.899994,153.970001,153.970001,17912500
2020-02-27,155.580002,156.270004,153.899994,154.000000,154.000000,27848600
2020-02-28,152.710007,152.770004,147.050003,148.380005,148.380005,42707100
2020-03-02,150.000000,150.729996,149.039993,149.199997,149.199997,16295400
2020-03-03,150.839996,155.240005,150.740005,153.889999,153.889999,28687700
2020-03-04,154.399994,154.960007,153.699997,154.160004,154.160004,12315500
2020-03-05,156.059998,157.619995,155.720001,157.490005,157.490005,17973500
2020-03-06,158.330002,159.250000,154.539993,157.550003,157.550003,26973400
2020-03-09,158.600006,159.369995,156.330002,157.809998,157.809998,24868700
2020-03-10,156.179993,156.410004,154.389999,154.479996,154.479996,18811500
2020-03-11,156.250000,156.500000,153.610001,153.929993,153.929993,18159900
2020-03-12,151.529999,151.550003,146.850006,147.789993,147.789993,32893400
2020-03-13,149.419998,149.600006,141.580002,143.279999,143.279999,35177200
2020-03-16,137.559998,142.960007,136.119995,141.639999,141.639999,24496000
